Source,Target,count,weight
Andrei Kartapolov,Grigory Karasin,2,0.025974025974025976
Andrei Kartapolov,Hakan Fidan,2,0.025974025974025976
Andrei Kartapolov,Hanna Maliar,2,0.025974025974025976
Andrei Kartapolov,Ihor Terekhov,2,0.025974025974025976
Andrei Kartapolov,Justin Trudeau,2,0.025974025974025976
Andrei Kartapolov,Kassym-Jomart Tokayev,2,0.025974025974025976
Andrei Kartapolov,Li Qiang,2,0.025974025974025976
Andrei Kartapolov,Lloyd Austin,2,0.025974025974025976
Andrei Kartapolov,Mike Pence,2,0.025974025974025976
Andrei Kartapolov,Mikhail Mishustin,2,0.025974025974025976
Andrei Kartapolov,Narendra Modi,2,0.025974025974025976
Andrei Kartapolov,Pat Ryder,2,0.025974025974025976
Andrei Kartapolov,Pavel Krasheninniko,2,0.025974025974025976
Andrei Kartapolov,Ramzan Kadyrov,2,0.025974025974025976
Andrei Kartapolov,Sergei Shoigu,2,0.025974025974025976
Andrei Kartapolov,Sergei Sobyanin,2,0.025974025974025976
Andrei Kartapolov,Sergei Surovikin,1,0.012987012987012988
Andrei Kartapolov,Sergey Tyurin,2,0.025974025974025976
Andrei Kartapolov,Tayyip Erdogan,2,0.025974025974025976
Andrei Kartapolov,Valery Gerasimov,2,0.025974025974025976
Andrei Kartapolov,Vassily Golubev,2,0.025974025974025976
Andrei Kartapolov,Viktor Orban,2,0.025974025974025976
Andrei Kartapolov,Vyacheslav Volodin,2,0.025974025974025976
Andrei Kartapolov,Yevgeny Prigozhin Wagner,2,0.025974025974025976
Andrew Fisher,Cootamundra Herald,1,0.012987012987012988
Andrew Fisher,Cowra Guardian,1,0.012987012987012988
Andrew Forrest,Angus Coote,1,0.012987012987012988
Andrew Forrest,Elouise Fowler,1,0.012987012987012988
Andrew Forrest,Jonathan Shapiro,1,0.012987012987012988
Andrew Forrest,Ken Brinsden,1,0.012987012987012988
Andrew Forrest,Natasha Rudra,1,0.012987012987012988
Andrew Forrest,Nicola Forrest,1,0.012987012987012988
Andrew Forrest,Sarah Jones,1,0.012987012987012988
Andrew Forrest,Trevor Collens,1,0.012987012987012988
Andrew Hammond,Anthony Albanese,1,0.012987012987012988
Andrew Hammond,Bruce Springsteen,1,0.012987012987012988
Andrew Hammond,Indian Ocean,1,0.012987012987012988
Andrew Hammond,Narendra Modi,1,0.012987012987012988
Andrew Hammond,Piyush Goyal,1,0.012987012987012988
Andrew Hastie,Joe Biden,17,0.22077922077922077
Andrew Hastie,Justin Trudeau,17,0.22077922077922077
Andrew Hastie,Natalie Vikhrov,2,0.025974025974025976
