Source,Target,count,weight
Han Xiao Zhang,Barney Glover,1,0.008547008547008548
Han Xiao Zhang,Jennifer Westacott,1,0.008547008547008548
Han Xiao Zhang,John Molony,1,0.008547008547008548
Harry Knight,Adam Boyton,1,0.008547008547008548
Harry Knight,Dame Quentin Bryce,1,0.008547008547008548
Harry Knight,Gail Kelly,1,0.008547008547008548
Harry Knight,Jock Phillips,1,0.008547008547008548
Harry Knight,Julia Gillard,1,0.008547008547008548
Harry Knight,Justice Susan Kiefel,1,0.008547008547008548
Harry Knight,Luci Ellis,1,0.008547008547008548
Hasjim Djalal,Evelyn Goh,1,0.008547008547008548
Hasjim Djalal,Khong Yuen Foong,1,0.008547008547008548
Hasjim Djalal,Noordin Sopiee,1,0.008547008547008548
Hasjim Djalal,Paul Evans,1,0.008547008547008548
Hasjim Djalal,Ralph Cossa,1,0.008547008547008548
Hasjim Djalal,Rizal Sukma,1,0.008547008547008548
Hong Kong Wong,Anthony Albanese,9,0.07692307692307693
Hong Konger,Brendan Clift,1,0.008547008547008548
Hong Kongers,Anna Kwok,1,0.008547008547008548
Hong Kongers,Anthony Albanese,1,0.008547008547008548
Hong Kongers,Brendan Clift,1,0.008547008547008548
Hong Kongers,Dennis Kwok,1,0.008547008547008548
Hong Kongers,Finn Lau,1,0.008547008547008548
Hong Kongers,Hong Konger,1,0.008547008547008548
Hong Kongers,John Lee,1,0.008547008547008548
Hong Kongers,Ted Hui,1,0.008547008547008548
Ian Macfarlane,Adam Boyton,1,0.008547008547008548
Ian Macfarlane,Bob Johnston,1,0.008547008547008548
Ian Macfarlane,Dame Quentin Bryce,1,0.008547008547008548
Ian Macfarlane,Gail Kelly,1,0.008547008547008548
Ian Macfarlane,Glenn Stevens,1,0.008547008547008548
Ian Macfarlane,Harry Knight,1,0.008547008547008548
Ian Macfarlane,Jock Phillips,1,0.008547008547008548
Ian Macfarlane,Julia Gillard,1,0.008547008547008548
Ian Macfarlane,Justice Susan Kiefel,1,0.008547008547008548
Ian Macfarlane,Luci Ellis,1,0.008547008547008548
Innes Willox,Danielle Wood,1,0.008547008547008548
Innes Willox,Steven Hamilton,1,0.008547008547008548
Jack Waterford,Mark Dreyfus,48,0.41025641025641024
James Cleverly,Anthony Albanese,1,0.008547008547008548
James Cleverly,Ben Wallace,1,0.008547008547008548
James Cleverly,Yoon Suk Yeol,1,0.008547008547008548
James Glynn,Anthony Albanese,1,0.008547008547008548
James Glynn,Michele Bullock,1,0.008547008547008548
James Glynn,Philip Lowe,1,0.008547008547008548
James Peterson,Anthony Albanese,1,0.008547008547008548
Jane Hume,Angus Taylor,4,0.03418803418803419
Jane Hume,Gary Ramage,4,0.03418803418803419
Jane Hume,Karen Barlow,4,0.03418803418803419
Jane Hume,Keegan Carroll,4,0.03418803418803419
Jane Hume,Sarah Basford Canales,4,0.03418803418803419
Janet Yellen,Adam Boyton,1,0.008547008547008548
Janet Yellen,Andrew Bragg,1,0.008547008547008548
Janet Yellen,Barack Obama,1,0.008547008547008548
Janet Yellen,Bob Johnston,1,0.008547008547008548
Janet Yellen,Dame Quentin Bryce,1,0.008547008547008548
Janet Yellen,Gail Kelly,1,0.008547008547008548
Janet Yellen,Glenn Stevens,1,0.008547008547008548
Janet Yellen,Harry Knight,1,0.008547008547008548
Janet Yellen,Ian Macfarlane,1,0.008547008547008548
Janet Yellen,Jenny Wilkinson,1,0.008547008547008548
Janet Yellen,Jock Phillips,1,0.008547008547008548
Janet Yellen,Josh Frydenberg,1,0.008547008547008548
Janet Yellen,Julia Gillard,1,0.008547008547008548
Janet Yellen,Justice Susan Kiefel,1,0.008547008547008548
Janet Yellen,Luci Ellis,1,0.008547008547008548
Janet Yellen,Nick Mckim,1,0.008547008547008548
Janet Yellen,Peter Costello,1,0.008547008547008548
Janet Yellen,Peter Dutton,1,0.008547008547008548
Janet Yellen,Steven Kennedy,1,0.008547008547008548
Jason Falinski,Jeremy Rockliff,2,0.017094017094017096
Jason Falinski,John Pesutto,2,0.017094017094017096
Jennifer Westacott,Barney Glover,1,0.008547008547008548
Jennifer Westacott,John Molony,1,0.008547008547008548
Jenny Wilkinson,Adam Boyton,1,0.008547008547008548
Jenny Wilkinson,Andrew Bragg,1,0.008547008547008548
Jenny Wilkinson,Angus Taylor,10,0.08547008547008547
Jenny Wilkinson,Anthony Albanese,2,0.017094017094017096
Jenny Wilkinson,Bob Johnston,1,0.008547008547008548
Jenny Wilkinson,Chris Bowen,1,0.008547008547008548
Jenny Wilkinson,Dame Quentin Bryce,1,0.008547008547008548
Jenny Wilkinson,Danielle Wood,1,0.008547008547008548
Jenny Wilkinson,David Gruen,4,0.03418803418803419
Jenny Wilkinson,Gail Kelly,1,0.008547008547008548
Jenny Wilkinson,Gary Ramage,4,0.03418803418803419
Jenny Wilkinson,Glenn Stevens,1,0.008547008547008548
Jenny Wilkinson,Harry Knight,1,0.008547008547008548
Jenny Wilkinson,Ian Macfarlane,1,0.008547008547008548
Jenny Wilkinson,Innes Willox,1,0.008547008547008548
Jenny Wilkinson,Jane Hume,4,0.03418803418803419
Jenny Wilkinson,Jim Chalmers,11,0.09401709401709402
Jenny Wilkinson,Jock Phillips,1,0.008547008547008548
Jenny Wilkinson,Julia Gillard,1,0.008547008547008548
Jenny Wilkinson,Justice Susan Kiefel,1,0.008547008547008548
Jenny Wilkinson,Karen Barlow,4,0.03418803418803419
Jenny Wilkinson,Karl Stefanovic,4,0.03418803418803419
Jenny Wilkinson,Keegan Carroll,4,0.03418803418803419
Jenny Wilkinson,Luci Ellis,1,0.008547008547008548
Jenny Wilkinson,Mark Humphrey-Jenner,10,0.08547008547008547
Jenny Wilkinson,Martin Ollman Deputy,4,0.03418803418803419
Jenny Wilkinson,Michele Bullock,1,0.008547008547008548
Jenny Wilkinson,Nick Mckim,1,0.008547008547008548
Jenny Wilkinson,Nicki Connolly,4,0.03418803418803419
Jenny Wilkinson,Peter Costello,1,0.008547008547008548
Jenny Wilkinson,Peter Dutton,6,0.05128205128205128
Jenny Wilkinson,Phil Lowe,8,0.06837606837606838
Jenny Wilkinson,Richard Marles,4,0.03418803418803419
Jenny Wilkinson,Sarah Basford Canales,4,0.03418803418803419
Jenny Wilkinson,Steven Hamilton,11,0.09401709401709402
Jenny Wilkinson,Steven Kennedy,5,0.042735042735042736
Jens Stoltenberg,Anthony Albanese,4,0.03418803418803419
Jens Stoltenberg,Celia Mendoza,2,0.017094017094017096
Jens Stoltenberg,Chris Hipkins,3,0.02564102564102564
Jens Stoltenberg,Fumio Kishida,3,0.02564102564102564
Jens Stoltenberg,Joe Biden,3,0.02564102564102564
Jens Stoltenberg,Jorge Agobian,2,0.017094017094017096
Jens Stoltenberg,Mark Kennedy,3,0.02564102564102564
Jens Stoltenberg,Wang Wenbin,3,0.02564102564102564
Jens Stoltenberg,Yoon Suk Yeol,3,0.02564102564102564
Jeremy Piper,Bob Katter,1,0.008547008547008548
Jeremy Piper,Catherine Holmes,1,0.008547008547008548
Jeremy Piper,Martin Ollman,1,0.008547008547008548
Jeremy Piper,Peter Dutton,1,0.008547008547008548
Jeremy Piper,Virginia Bell,1,0.008547008547008548
Jim Chalmer,Angus Taylor,4,0.03418803418803419
Jim Chalmer,Anthony Albanese,12,0.10256410256410256
Jim Chalmer,David Gruen,4,0.03418803418803419
Jim Chalmer,Gary Ramage,4,0.03418803418803419
Jim Chalmer,Jane Hume,4,0.03418803418803419
Jim Chalmer,Jenny Wilkinson,4,0.03418803418803419
Jim Chalmer,Karen Barlow,12,0.10256410256410256
Jim Chalmer,Keegan Carroll,12,0.10256410256410256
Jim Chalmer,Lukas Coch,4,0.03418803418803419
Jim Chalmer,Peter Dutton,4,0.03418803418803419
Jim Chalmer,Phil Lowe,12,0.10256410256410256
Jim Chalmer,Philip Lowe,12,0.10256410256410256
Jim Chalmer,Sarah Basford Canales,12,0.10256410256410256
Jim Chalmer,Steven Kennedy,4,0.03418803418803419
Jim Chalmers,Adam Boyton,1,0.008547008547008548
Jim Chalmers,Andrew Bragg,1,0.008547008547008548
Jim Chalmers,Andrew Forrest,3,0.02564102564102564
Jim Chalmers,Andrew Leigh,82,0.7008547008547008
Jim Chalmers,Angus Taylor,5,0.042735042735042736
Jim Chalmers,Anthony Albanese,87,0.7435897435897436
Jim Chalmers,Barack Obama,1,0.008547008547008548
Jim Chalmers,Bernie Fraser,2,0.017094017094017096
Jim Chalmers,Bob Johnston,1,0.008547008547008548
Jim Chalmers,Chris Bowen,1,0.008547008547008548
Jim Chalmers,Chris Minns,1,0.008547008547008548
Jim Chalmers,Dame Quentin Bryce,1,0.008547008547008548
Jim Chalmers,Damian Shaw,1,0.008547008547008548
Jim Chalmers,David Crosling,4,0.03418803418803419
Jim Chalmers,Gail Kelly,1,0.008547008547008548
Jim Chalmers,Glenn Stevens,2,0.017094017094017096
Jim Chalmers,Harry Knight,1,0.008547008547008548
Jim Chalmers,Ian Macfarlane,1,0.008547008547008548
Jim Chalmers,Isaac Gross,81,0.6923076923076923
Jim Chalmers,Janet Yellen,1,0.008547008547008548
Jim Chalmers,Jenny Wilkinson,8,0.06837606837606838
Jim Chalmers,Jock Phillips,1,0.008547008547008548
Jim Chalmers,Jonathan Kearns,2,0.017094017094017096
Jim Chalmers,Josh Frydenberg,1,0.008547008547008548
Jim Chalmers,Julia Gillard,1,0.008547008547008548
Jim Chalmers,Justice Susan Kiefel,1,0.008547008547008548
Jim Chalmers,Karl Stefanovic,4,0.03418803418803419
Jim Chalmers,Keegan Carroll,81,0.6923076923076923
Jim Chalmers,Luci Ellis,1,0.008547008547008548
Jim Chalmers,Lukas Coch,1,0.008547008547008548
Jim Chalmers,Mark Humphrey-Jenner,10,0.08547008547008547
Jim Chalmers,Martin Ollman,6,0.05128205128205128
Jim Chalmers,Martin Ollman Deputy,4,0.03418803418803419
Jim Chalmers,Michele Bullock,8,0.06837606837606838
Jim Chalmers,Michelle Bullock,1,0.008547008547008548
Jim Chalmers,Nick Mckim,5,0.042735042735042736
Jim Chalmers,Nicki Connolly,4,0.03418803418803419
Jim Chalmers,Nicola Forrest,1,0.008547008547008548
Jim Chalmers,Peter Costello,1,0.008547008547008548
Jim Chalmers,Peter Dutton,5,0.042735042735042736
Jim Chalmers,Peter King,1,0.008547008547008548
Jim Chalmers,Phil Lowe,86,0.7350427350427351
Jim Chalmers,Philip Lowe,87,0.7435897435897436
Jim Chalmers,Praveen Menon,1,0.008547008547008548
Jim Chalmers,Richard Marles,4,0.03418803418803419
Jim Chalmers,Robert Macfarlane,1,0.008547008547008548
Jim Chalmers,Stephen Kennedy,1,0.008547008547008548
Jim Chalmers,Steven Hamilton,10,0.08547008547008547
Jim Chalmers,Steven Kennedy,7,0.05982905982905983
Jim Chalmers,Tony Mahar,1,0.008547008547008548
Jock Phillips,Adam Boyton,1,0.008547008547008548
Jock Phillips,Dame Quentin Bryce,1,0.008547008547008548
Jock Phillips,Gail Kelly,1,0.008547008547008548
Jock Phillips,Julia Gillard,1,0.008547008547008548
Jock Phillips,Justice Susan Kiefel,1,0.008547008547008548
Jock Phillips,Luci Ellis,1,0.008547008547008548
Joe Biden,Anthony Albanese,4,0.03418803418803419
Joe Biden,Ben Wallace,1,0.008547008547008548
Joe Biden,Celia Mendoza,2,0.017094017094017096
Joe Biden,Chris Hipkins,3,0.02564102564102564
Joe Biden,Fumio Kishida,3,0.02564102564102564
Joe Biden,Huw Edwards,1,0.008547008547008548
Joe Biden,Jorge Agobian,2,0.017094017094017096
Joe Biden,Justin Trudeau,3,0.02564102564102564
Joe Biden,Mark Kennedy,3,0.02564102564102564
Joe Biden,Paulius Peleckis Getty,1,0.008547008547008548
Joe Biden,Wang Wenbin,3,0.02564102564102564
Joe Biden,Yoon Suk Yeol,3,0.02564102564102564
John Lee,Brendan Clift,1,0.008547008547008548
John Lee,Hong Konger,1,0.008547008547008548
John Mearsheimer,Anthony Albanese,1,0.008547008547008548
John Mearsheimer,Chris Hipkins,1,0.008547008547008548
John Mearsheimer,Fumio Kishida,1,0.008547008547008548
John Mearsheimer,Tayyip Erdogan,1,0.008547008547008548
John Mearsheimer,Volodymyr Zelensky,1,0.008547008547008548
John Olsen,Andrew Hirst,2,0.017094017094017096
John Olsen,Jason Falinski,2,0.017094017094017096
John Olsen,Jeremy Rockliff,2,0.017094017094017096
John Olsen,John Pesutto,2,0.017094017094017096
John Pesutto,Jeremy Rockliff,2,0.017094017094017096
Joko Widodo,Barney Glover,1,0.008547008547008548
Joko Widodo,Han Xiao Zhang,1,0.008547008547008548
Joko Widodo,Jennifer Westacott,1,0.008547008547008548
Joko Widodo,John Molony,1,0.008547008547008548
Jonathan Kearns,Lukas Coch,1,0.008547008547008548
Jonathan Kearns,Praveen Menon,1,0.008547008547008548
Jonny Bairstow,Alex Carey,1,0.008547008547008548
Jonny Bairstow,Barnaby Joyce,4,0.03418803418803419
Jonny Bairstow,Ben Stokes,1,0.008547008547008548
Jonny Bairstow,Ben Wallace,1,0.008547008547008548
Jonny Bairstow,Cameron Bancroft,1,0.008547008547008548
Jonny Bairstow,Chris Woakes,1,0.008547008547008548
Jonny Bairstow,David Warner,1,0.008547008547008548
Jonny Bairstow,Gareth Gardner,4,0.03418803418803419
Jonny Bairstow,Huw Edwards,1,0.008547008547008548
Jonny Bairstow,Joe Biden,1,0.008547008547008548
Jonny Bairstow,Mark Wood,1,0.008547008547008548
Jonny Bairstow,Paulius Peleckis Getty,1,0.008547008547008548
Jonny Bairstow,Russell Webb,4,0.03418803418803419
Jonny Bairstow,Shah Rukh Khan,1,0.008547008547008548
Jonny Bairstow,Steve Smith,1,0.008547008547008548
Josh Frydenberg,Adam Boyton,1,0.008547008547008548
Josh Frydenberg,Andrew Bragg,1,0.008547008547008548
Josh Frydenberg,Andrew Leigh,81,0.6923076923076923
Josh Frydenberg,Anthony Albanese,81,0.6923076923076923
Josh Frydenberg,Bob Johnston,1,0.008547008547008548
Josh Frydenberg,Dame Quentin Bryce,1,0.008547008547008548
Josh Frydenberg,Gail Kelly,1,0.008547008547008548
Josh Frydenberg,Glenn Stevens,1,0.008547008547008548
Josh Frydenberg,Harry Knight,1,0.008547008547008548
Josh Frydenberg,Ian Macfarlane,1,0.008547008547008548
Josh Frydenberg,Isaac Gross,81,0.6923076923076923
Josh Frydenberg,Jenny Wilkinson,1,0.008547008547008548
Josh Frydenberg,Jim Chalmers,81,0.6923076923076923
Josh Frydenberg,Jock Phillips,1,0.008547008547008548
Josh Frydenberg,Julia Gillard,1,0.008547008547008548
Josh Frydenberg,Justice Susan Kiefel,1,0.008547008547008548
Josh Frydenberg,Keegan Carroll,81,0.6923076923076923
Josh Frydenberg,Luci Ellis,1,0.008547008547008548
Josh Frydenberg,Martin Ollman,1,0.008547008547008548
Josh Frydenberg,Nick Mckim,1,0.008547008547008548
Josh Frydenberg,Peter Costello,1,0.008547008547008548
Josh Frydenberg,Peter Dutton,1,0.008547008547008548
Josh Frydenberg,Phil Lowe,81,0.6923076923076923
Josh Frydenberg,Philip Lowe,81,0.6923076923076923
Josh Frydenberg,Steven Kennedy,1,0.008547008547008548
Josh Frydenberg,Tim Loh,1,0.008547008547008548
Josh Frydneberg,Andrew Leigh,1,0.008547008547008548
Josh Frydneberg,Anthony Albanese,1,0.008547008547008548
Josh Frydneberg,Jim Chalmers,1,0.008547008547008548
Josh Frydneberg,Michele Bullock,1,0.008547008547008548
Josh Frydneberg,Phil Lowe,1,0.008547008547008548
Josh Frydneberg,Philip Lowe,1,0.008547008547008548
Julia Gillard,Dame Quentin Bryce,1,0.008547008547008548
Julia Gillard,Gail Kelly,1,0.008547008547008548
Julia Gillard,Justice Susan Kiefel,1,0.008547008547008548
Julianne Smith,America Atlantic,3,0.02564102564102564
Julianne Smith,America Pacific,3,0.02564102564102564
Julianne Smith,Anthony Albanese,3,0.02564102564102564
Julianne Smith,Celia Mendoza,2,0.017094017094017096
Julianne Smith,Chris Hipkins,3,0.02564102564102564
Julianne Smith,Fumio Kishida,3,0.02564102564102564
Julianne Smith,Jens Stoltenberg,3,0.02564102564102564
Julianne Smith,Joe Biden,3,0.02564102564102564
Julianne Smith,Jorge Agobian,2,0.017094017094017096
Julianne Smith,Mark Kennedy,3,0.02564102564102564
Julianne Smith,Wang Wenbin,3,0.02564102564102564
Julianne Smith,Yoon Suk Yeol,3,0.02564102564102564
Justice Susan Kiefel,Gail Kelly,1,0.008547008547008548
Karl Stefanovic,Martin Ollman Deputy,4,0.03418803418803419
Keegan Carroll,Andrew Leigh,81,0.6923076923076923
Keegan Carroll,Angus Taylor,4,0.03418803418803419
Keegan Carroll,Anthony Albanese,8,0.06837606837606838
Keegan Carroll,Gary Ramage,4,0.03418803418803419
Keegan Carroll,Isaac Gross,81,0.6923076923076923
Keegan Carroll,Karen Barlow,12,0.10256410256410256
Keegan Carroll,Phil Lowe,89,0.7606837606837606
Keegan Carroll,Sarah Basford Canales,12,0.10256410256410256
Kevin Bonham,Alex Hawke,2,0.017094017094017096
Kevin Bonham,Andrew Hirst,2,0.017094017094017096
Kevin Bonham,Jason Falinski,2,0.017094017094017096
Kevin Bonham,Jeremy Rockliff,2,0.017094017094017096
Kevin Bonham,John Olsen,2,0.017094017094017096
Kevin Bonham,John Pesutto,2,0.017094017094017096
Kevin Bonham,Scott Morrison,2,0.017094017094017096
Kevin Rennie,Anna Kwok,1,0.008547008547008548
Kevin Rennie,Anthony Albanese,1,0.008547008547008548
Kevin Rennie,Brendan Clift,1,0.008547008547008548
Kevin Rennie,Dennis Kwok,1,0.008547008547008548
Kevin Rennie,Finn Lau,1,0.008547008547008548
Kevin Rennie,Hong Konger,1,0.008547008547008548
Kevin Rennie,Hong Kongers,1,0.008547008547008548
Kevin Rennie,John Lee,1,0.008547008547008548
Kevin Rennie,Ted Hui,1,0.008547008547008548
Kevin Spacey,Kristine Mccartney,1,0.008547008547008548
Khong Yuen Foong,Evelyn Goh,1,0.008547008547008548
Khong Yuen Foong,Rizal Sukma,1,0.008547008547008548
King Charles,Chris Minns,1,0.008547008547008548
King Charles,Jim Chalmers,1,0.008547008547008548
King Charles,Queen Elizabeth,1,0.008547008547008548
Kira Rudik,Andrew Hastie,4,0.03418803418803419
Kira Rudik,Joe Biden,3,0.02564102564102564
Kira Rudik,Justin Trudeau,3,0.02564102564102564
Lewis Jackson,Anthony Albanese,1,0.008547008547008548
Lewis Jackson,Jim Chalmers,1,0.008547008547008548
Lewis Jackson,Jonathan Kearns,1,0.008547008547008548
Lewis Jackson,Philip Lowe,1,0.008547008547008548
Lewis Jackson,Praveen Menon,1,0.008547008547008548
Lewis Jackson,Stella Qiu,1,0.008547008547008548
Lewis Jackson,Wayne Cole,1,0.008547008547008548
Luci Ellis,Dame Quentin Bryce,1,0.008547008547008548
Luci Ellis,Gail Kelly,1,0.008547008547008548
Luci Ellis,Julia Gillard,1,0.008547008547008548
Luci Ellis,Justice Susan Kiefel,1,0.008547008547008548
Lukas Coch,Angus Taylor,4,0.03418803418803419
Lukas Coch,Anthony Albanese,8,0.06837606837606838
Lukas Coch,David Gruen,4,0.03418803418803419
Lukas Coch,Gary Ramage,4,0.03418803418803419
Lukas Coch,Jane Hume,4,0.03418803418803419
Lukas Coch,Jenny Wilkinson,4,0.03418803418803419
Lukas Coch,Jim Chalmer,8,0.06837606837606838
Lukas Coch,Karen Barlow,12,0.10256410256410256
Lukas Coch,Keegan Carroll,12,0.10256410256410256
Lukas Coch,Phil Lowe,12,0.10256410256410256
Lukas Coch,Philip Lowe,8,0.06837606837606838
Lukas Coch,Sarah Basford Canales,12,0.10256410256410256
Lukas Coch,Steven Kennedy,4,0.03418803418803419
Luke Hemer,Anthony Albanese,1,0.008547008547008548
Luke Hemer,Don Farrell,1,0.008547008547008548
Luke Hemer,Jim Chalmers,1,0.008547008547008548
Luke Hemer,Tony Mahar,1,0.008547008547008548
Manasseh Sogavare,Anthony Albanese,9,0.07692307692307693
Mark Humphrey-Jenner,Steven Hamilton,10,0.08547008547008547
Mark Kennedy,Anthony Albanese,3,0.02564102564102564
Mark Kennedy,Celia Mendoza,2,0.017094017094017096
Mark Kennedy,Chris Hipkins,3,0.02564102564102564
Mark Kennedy,Fumio Kishida,3,0.02564102564102564
Mark Kennedy,Jorge Agobian,2,0.017094017094017096
Mark Kennedy,Wang Wenbin,3,0.02564102564102564
Mark Kennedy,Yoon Suk Yeol,3,0.02564102564102564
Mark Wood,Ben Stokes,1,0.008547008547008548
Mark Wood,Ben Wallace,1,0.008547008547008548
Mark Wood,Cameron Bancroft,1,0.008547008547008548
Mark Wood,David Warner,1,0.008547008547008548
Mark Wood,Huw Edwards,1,0.008547008547008548
Mark Wood,Joe Biden,1,0.008547008547008548
Mark Wood,Jonny Bairstow,1,0.008547008547008548
Mark Wood,Paulius Peleckis Getty,1,0.008547008547008548
Mark Wood,Shah Rukh Khan,1,0.008547008547008548
Mark Wood,Steve Smith,1,0.008547008547008548
Martin Ollman,Andrew Forrest,1,0.008547008547008548
Martin Ollman,Angus Taylor,4,0.03418803418803419
Martin Ollman,Bob Katter,1,0.008547008547008548
Martin Ollman,Catherine Holmes,1,0.008547008547008548
Martin Ollman,Damian Shaw,1,0.008547008547008548
Martin Ollman,David Crosling,4,0.03418803418803419
Martin Ollman,Jenny Wilkinson,4,0.03418803418803419
Martin Ollman,Karl Stefanovic,4,0.03418803418803419
Martin Ollman,Martin Ollman Deputy,4,0.03418803418803419
Martin Ollman,Nick Mckim,4,0.03418803418803419
Martin Ollman,Nicki Connolly,4,0.03418803418803419
Martin Ollman,Nicola Forrest,1,0.008547008547008548
Martin Ollman,Peter Dutton,5,0.042735042735042736
Martin Ollman,Phil Lowe,4,0.03418803418803419
Martin Ollman,Richard Marles,4,0.03418803418803419
Martin Ollman,Steven Kennedy,4,0.03418803418803419
Martin Ollman,Tim Loh,1,0.008547008547008548
Martin Ollman,Virginia Bell,1,0.008547008547008548
Mary Doyle,Alex Hawke,2,0.017094017094017096
Mary Doyle,Andrew Hirst,2,0.017094017094017096
Mary Doyle,Anthony Albanese,2,0.017094017094017096
Mary Doyle,Jason Falinski,2,0.017094017094017096
Mary Doyle,Jeremy Rockliff,2,0.017094017094017096
Mary Doyle,John Olsen,2,0.017094017094017096
Mary Doyle,John Pesutto,2,0.017094017094017096
Mary Doyle,Kevin Bonham,2,0.017094017094017096
Mary Doyle,Scott Morrison,2,0.017094017094017096
Michael Leifer,Ali Alatas,1,0.008547008547008548
Michael Leifer,Evelyn Goh,1,0.008547008547008548
Michael Leifer,Hasjim Djalal,1,0.008547008547008548
Michael Leifer,Khong Yuen Foong,1,0.008547008547008548
Michael Leifer,Noordin Sopiee,1,0.008547008547008548
Michael Leifer,Paul Evans,1,0.008547008547008548
Michael Leifer,Ralph Cossa,1,0.008547008547008548
Michael Leifer,Rizal Sukma,1,0.008547008547008548
Michele Bullock,Adam Boyton,1,0.008547008547008548
Michele Bullock,Andrew Bragg,1,0.008547008547008548
Michele Bullock,Andrew Forrest,3,0.02564102564102564
Michele Bullock,Andrew Leigh,82,0.7008547008547008
Michele Bullock,Angus Taylor,10,0.08547008547008547
Michele Bullock,Anthony Albanese,116,0.9914529914529915
Michele Bullock,Barack Obama,1,0.008547008547008548
Michele Bullock,Bernie Fraser,2,0.017094017094017096
Michele Bullock,Bob Johnston,1,0.008547008547008548
Michele Bullock,Cassandra Goldie,1,0.008547008547008548
Michele Bullock,Chris Bowen,1,0.008547008547008548
Michele Bullock,Dame Quentin Bryce,1,0.008547008547008548
Michele Bullock,Damian Shaw,1,0.008547008547008548
Michele Bullock,Danielle Wood,1,0.008547008547008548
Michele Bullock,David Crosling,4,0.03418803418803419
Michele Bullock,David Gruen,4,0.03418803418803419
Michele Bullock,Gail Kelly,1,0.008547008547008548
Michele Bullock,Gary Ramage,4,0.03418803418803419
Michele Bullock,Glenn Stevens,2,0.017094017094017096
Michele Bullock,Harry Knight,1,0.008547008547008548
Michele Bullock,Ian Macfarlane,1,0.008547008547008548
Michele Bullock,Innes Willox,1,0.008547008547008548
Michele Bullock,Isaac Gross,81,0.6923076923076923
Michele Bullock,Jane Hume,4,0.03418803418803419
Michele Bullock,Janet Yellen,1,0.008547008547008548
Michele Bullock,Jenny Wilkinson,23,0.19658119658119658
Michele Bullock,Jim Chalmer,12,0.10256410256410256
Michele Bullock,Jim Chalmers,100,0.8547008547008547
Michele Bullock,Jock Phillips,1,0.008547008547008548
Michele Bullock,Jonathan Kearns,1,0.008547008547008548
Michele Bullock,Josh Frydenberg,82,0.7008547008547008
Michele Bullock,Julia Gillard,1,0.008547008547008548
Michele Bullock,Justice Susan Kiefel,1,0.008547008547008548
Michele Bullock,Karen Barlow,12,0.10256410256410256
Michele Bullock,Karl Stefanovic,4,0.03418803418803419
Michele Bullock,Keegan Carroll,93,0.7948717948717948
Michele Bullock,Kevin Spacey,1,0.008547008547008548
Michele Bullock,Kristine Mccartney,1,0.008547008547008548
Michele Bullock,Luci Ellis,1,0.008547008547008548
Michele Bullock,Lukas Coch,13,0.1111111111111111
Michele Bullock,Mark Humphrey-Jenner,10,0.08547008547008547
Michele Bullock,Martin Ollman,6,0.05128205128205128
Michele Bullock,Martin Ollman Deputy,4,0.03418803418803419
Michele Bullock,Michelle Bullock,1,0.008547008547008548
Michele Bullock,Nick Mckim,5,0.042735042735042736
Michele Bullock,Nicki Connolly,4,0.03418803418803419
Michele Bullock,Nicola Forrest,1,0.008547008547008548
Michele Bullock,Penny Wong,1,0.008547008547008548
Michele Bullock,Peter Costello,1,0.008547008547008548
Michele Bullock,Peter Dutton,10,0.08547008547008547
Michele Bullock,Peter King,1,0.008547008547008548
Michele Bullock,Phil Lowe,99,0.8461538461538461
Michele Bullock,Philip Lowe,117,1.0
Michele Bullock,Richard Marles,4,0.03418803418803419
Michele Bullock,Robert Macfarlane,1,0.008547008547008548
Michele Bullock,Russell Lea,1,0.008547008547008548
Michele Bullock,Sally Mcmanus,1,0.008547008547008548
Michele Bullock,Sarah Basford Canales,12,0.10256410256410256
Michele Bullock,Stephen Kennedy,1,0.008547008547008548
Michele Bullock,Steven Hamilton,11,0.09401709401709402
Michele Bullock,Steven Kennedy,22,0.18803418803418803
Michele Bullock,Wang Yi,1,0.008547008547008548
Michelle Bullock,Adam Boyton,1,0.008547008547008548
Michelle Bullock,Andrew Bragg,1,0.008547008547008548
Michelle Bullock,Andrew Forrest,1,0.008547008547008548
Michelle Bullock,Anthony Albanese,2,0.017094017094017096
Michelle Bullock,Barack Obama,1,0.008547008547008548
Michelle Bullock,Bernie Fraser,1,0.008547008547008548
Michelle Bullock,Bob Johnston,1,0.008547008547008548
Michelle Bullock,Dame Quentin Bryce,1,0.008547008547008548
Michelle Bullock,Gail Kelly,1,0.008547008547008548
Michelle Bullock,Glenn Stevens,1,0.008547008547008548
Michelle Bullock,Harry Knight,1,0.008547008547008548
Michelle Bullock,Ian Macfarlane,1,0.008547008547008548
Michelle Bullock,Janet Yellen,1,0.008547008547008548
Michelle Bullock,Jenny Wilkinson,1,0.008547008547008548
Michelle Bullock,Jim Chalmers,1,0.008547008547008548
Michelle Bullock,Jock Phillips,1,0.008547008547008548
Michelle Bullock,Josh Frydenberg,1,0.008547008547008548
Michelle Bullock,Julia Gillard,1,0.008547008547008548
Michelle Bullock,Justice Susan Kiefel,1,0.008547008547008548
Michelle Bullock,Luci Ellis,1,0.008547008547008548
Michelle Bullock,Nick Mckim,1,0.008547008547008548
Michelle Bullock,Peter Costello,1,0.008547008547008548
Michelle Bullock,Peter Dutton,1,0.008547008547008548
Michelle Bullock,Steven Kennedy,1,0.008547008547008548
Nick Mckim,Adam Boyton,1,0.008547008547008548
Nick Mckim,Angus Taylor,4,0.03418803418803419
Nick Mckim,Bob Johnston,1,0.008547008547008548
